url,status,title,tlen,desc,dlen,h1,h1n,h2n,canon,robots,jsonld,imgs,noalt,words,bytes
https://kawaguchitenrei.com/voice/20240608_ichi/,200,心づかいの細かい対応で、安心できました。 | 川口典礼 お客様の声,33,川口典礼でご葬儀を執り行ったご家族の声。「心づかいの細かい対応で安心できました」というご感想を、手書きアンケートとともに掲載しています。,68,,0,3,https://kawaguchitenrei.com/voice/20240608_ichi/,,6,1,0,1217,44633
https://kawaguchitenrei.com/voice/20240617_ichi/,200,丁寧でわかりやすい対応に感謝しています。 | 川口典礼 お客様の声,33,川口典礼でご葬儀を執り行ったご家族の声。「丁寧でわかりやすい対応に感謝しています」というご感想を、手書きアンケートとともに掲載しています。,69,,0,3,https://kawaguchitenrei.com/voice/20240617_ichi/,,6,1,0,1045,44066
https://kawaguchitenrei.com/voice/20240619_ichi/,200,わからない事を丁寧に教えていただき、大変助かりました。 | 川口典礼 お客様の声,40,川口典礼でご葬儀を執り行ったご家族の声。「わからない事を丁寧に教えていただき、大変助かりました」というご感想を、手書きアンケートとともに掲載しています。,76,,0,3,https://kawaguchitenrei.com/voice/20240619_ichi/,,6,1,0,1026,44081
https://kawaguchitenrei.com/voice/2020603_ichi/,200,費用面も明確で、いいお葬式でした。 | 川口典礼 お客様の声,30,川口典礼でご葬儀を執り行ったご家族の声。「費用面も明確で、いいお葬式でした」というご感想を、手書きアンケートとともに掲載しています。,66,,0,3,https://kawaguchitenrei.com/voice/2020603_ichi/,,6,1,0,995,43692
https://kawaguchitenrei.com/voice/20240623_kazoku/,200,家族だけでしっかりとお別れができました。 | 川口典礼 お客様の声,33,川口典礼でご葬儀を執り行ったご家族の声。「家族だけでしっかりとお別れができました」というご感想を、手書きアンケートとともに掲載しています。,69,,0,3,https://kawaguchitenrei.com/voice/20240623_kazoku/,,6,1,0,1155,44500
https://kawaguchitenrei.com/voice/20240624_kasou/,200,わかりやすい料金と、客側に立った対応に決めました。 | 川口典礼 お客様の声,38,川口典礼でご葬儀を執り行ったご家族の声。「わかりやすい料金と、客側に立った対応に決めました」というご感想を、手書きアンケートとともに掲載しています。,74,,0,3,https://kawaguchitenrei.com/voice/20240624_kasou/,,6,1,0,1151,44588
https://kawaguchitenrei.com/voice/20240628_kazoku/,200,色々な案を出してくれ、相談しやすかったです。 | 川口典礼 お客様の声,35,川口典礼でご葬儀を執り行ったご家族の声。「色々な案を出してくれ、相談しやすかったです」というご感想を、手書きアンケートとともに掲載しています。,71,,0,3,https://kawaguchitenrei.com/voice/20240628_kazoku/,,6,1,0,1020,43960
https://kawaguchitenrei.com/voice/20240702/,200,心に寄り添ったお仕事で、安らかに見送ることができました。 | 川口典礼 お客様の声,41,川口典礼でご葬儀を執り行ったご家族の声。「心に寄り添ったお仕事で、安らかに見送ることができました」というご感想を、手書きアンケートとともに掲載しています。,77,,0,3,https://kawaguchitenrei.com/voice/20240702/,,6,1,0,1166,44508
https://kawaguchitenrei.com/voice/20270704_kazoku/,200,希望通りの葬儀になり、感謝しています。 | 川口典礼 お客様の声,32,川口典礼でご葬儀を執り行ったご家族の声。「希望通りの葬儀になり、感謝しています」というご感想を、手書きアンケートとともに掲載しています。,68,,0,3,https://kawaguchitenrei.com/voice/20270704_kazoku/,,6,1,0,1312,45061
https://kawaguchitenrei.com/voice/20240710_kazoku/,200,話を真剣に聞いてくれて、精神的に支えてもらいました。 | 川口典礼 お客様の声,39,川口典礼でご葬儀を執り行ったご家族の声。「話を真剣に聞いてくれて、精神的に支えてもらいました」というご感想を、手書きアンケートとともに掲載しています。,75,,0,3,https://kawaguchitenrei.com/voice/20240710_kazoku/,,6,1,0,1164,44588
https://kawaguchitenrei.com/voice/20240717_ippann/,200,遺族の心情に寄り添った式作りに、安心しました。 | 川口典礼 お客様の声,36,川口典礼でご葬儀を執り行ったご家族の声。「遺族の心情に寄り添った式作りに、安心しました」というご感想を、手書きアンケートとともに掲載しています。,72,,0,3,https://kawaguchitenrei.com/voice/20240717_ippann/,,6,1,0,1059,44142
https://kawaguchitenrei.com/voice/20240716_kasou/,200,細かい説明と明瞭な金額で、安心してお願いできました。 | 川口典礼 お客様の声,39,川口典礼でご葬儀を執り行ったご家族の声。「細かい説明と明瞭な金額で、安心してお願いできました」というご感想を、手書きアンケートとともに掲載しています。,75,,0,3,https://kawaguchitenrei.com/voice/20240716_kasou/,,6,1,0,1077,44233
https://kawaguchitenrei.com/voice/tq4nrjZa/,200,丁寧に対応していただき、ありがとうございました。 | 川口典礼 お客様の声,37,川口典礼でご葬儀を執り行ったご家族の声。「丁寧に対応していただき、ありがとうございました」というご感想を、手書きアンケートとともに掲載しています。,73,,0,3,https://kawaguchitenrei.com/voice/tq4nrjZa/,,6,1,0,1040,43939
https://kawaguchitenrei.com/voice/20250721/,200,親切丁寧な対応と分かりやすい説明に助かりました。 | 川口典礼 お客様の声,37,川口典礼でご葬儀を執り行ったご家族の声。「親切丁寧な対応と分かりやすい説明に助かりました」というご感想を、手書きアンケートとともに掲載しています。,73,,0,3,https://kawaguchitenrei.com/voice/20250721/,,6,1,0,1035,43906
https://kawaguchitenrei.com/voice/20240721/,200,細やかな気配りに、本当に助かりました。 | 川口典礼 お客様の声,32,川口典礼でご葬儀を執り行ったご家族の声。「細やかな気配りに、本当に助かりました」というご感想を、手書きアンケートとともに掲載しています。,68,,0,3,https://kawaguchitenrei.com/voice/20240721/,,6,1,0,1054,43887
https://kawaguchitenrei.com/voice/20240730_ichi/,200,相談側に寄り添ってくださり、安心して当日を迎えられました。 | 川口典礼 お客様の声,42,川口典礼でご葬儀を執り行ったご家族の声。「相談側に寄り添ってくださり、安心して当日を迎えられました」というご感想を、手書きアンケートとともに掲載しています。,78,,0,3,https://kawaguchitenrei.com/voice/20240730_ichi/,,6,1,0,1211,44834
https://kawaguchitenrei.com/voice/20240730/,200,祭壇も立派で、新しい形の葬儀に感動しました。 | 川口典礼 お客様の声,35,川口典礼でご葬儀を執り行ったご家族の声。「祭壇も立派で、新しい形の葬儀に感動しました」というご感想を、手書きアンケートとともに掲載しています。,71,,0,3,https://kawaguchitenrei.com/voice/20240730/,,6,1,0,1005,43760
https://kawaguchitenrei.com/voice/20250912/,200,親切で熱心に教えていただき、参考になりました。 | 川口典礼 お客様の声,36,川口典礼でご葬儀を執り行ったご家族の声。「親切で熱心に教えていただき、参考になりました」というご感想を、手書きアンケートとともに掲載しています。,72,,0,3,https://kawaguchitenrei.com/voice/20250912/,,6,1,0,1127,44274
https://kawaguchitenrei.com/voice/ckgS6F6p/,200,皆さん親切で、川口典礼に頼んで良かったです。 | 川口典礼 お客様の声,35,川口典礼でご葬儀を執り行ったご家族の声。「皆さん親切で、川口典礼に頼んで良かったです」というご感想を、手書きアンケートとともに掲載しています。,71,,0,3,https://kawaguchitenrei.com/voice/ckgS6F6p/,,6,1,0,1047,43941
https://kawaguchitenrei.com/voice/2020914ippan/,200,丁寧な説明と料金の透明さで、安心してお願いできました。 | 川口典礼 お客様の声,40,川口典礼でご葬儀を執り行ったご家族の声。「丁寧な説明と料金の透明さで、安心してお願いできました」というご感想を、手書きアンケートとともに掲載しています。,76,,0,3,https://kawaguchitenrei.com/voice/2020914ippan/,,6,1,0,1126,44402
https://kawaguchitenrei.com/column/kouden_souba/,200,香典の相場は？関係性や年齢による葬儀・法要での香典金額の違い | 川口典礼 コラム,41,香典の相場を、故人との関係性や年齢別に解説。葬儀・一周忌の親族／友人／職場関係者の金額目安、香典袋の選び方、宗派別の表書きまで、ご家族が安心して準備できる内容をまとめています。,88,香典の相場は？関係性や年齢による葬儀・法要での香典金額の違い,1,10,https://kawaguchitenrei.com/column/kouden_souba/,,4,11,0,3743,168965
https://kawaguchitenrei.com/column/yonaka/,200,深夜・早朝に大切な方を看取ったら──葬儀日程を決める6つのポイント | 川口典礼 コラム,44,深夜・早朝にご逝去された場合の葬儀日程の決め方を、当日通夜の条件、火葬場・式場・菩提寺・親族の調整、よくあるトラブルと回避策まで整理。川口典礼は24時間365日対応で迅速にサポートします。,94,深夜・早朝に大切な方を看取ったら──葬儀日程を決める6つのポイント,1,9,https://kawaguchitenrei.com/column/yonaka/,,4,11,0,3619,134610
https://kawaguchitenrei.com/column/meguri/,200,川口市 めぐりの森での葬儀は――火葬場と式場をどう選ぶ？ | 川口典礼 コラム,39,川口市の公営火葬場「めぐりの森」は火葬専用で、通夜・告別式は別会場で行います。近隣の寺院会館と、火葬場まで車で約5分の川口メモリアルホールを中心に、式場選びのポイントを川口典礼が解説します。,95,川口市 めぐりの森での葬儀は――火葬場と式場をどう選ぶ？,1,8,https://kawaguchitenrei.com/column/meguri/,,4,11,0,3312,130676
https://kawaguchitenrei.com/column/kawaguchi_kazokusou/,200,川口市における家族葬の流れとは？ | 川口典礼 コラム,27,川口市で家族葬を検討中の方に向けて、ご逝去直後の対応から打ち合わせ、死亡届・火葬許可、通夜・告別式、火葬・収骨までの流れを解説。事前準備のポイントとあわせて、川口典礼がご案内します。,91,川口市における家族葬の流れとは？,1,6,https://kawaguchitenrei.com/column/kawaguchi_kazokusou/,,4,11,0,3677,129272
https://kawaguchitenrei.com/column/hansou/,200,遺体搬送の流れと料金｜川口市でスムーズに手続きするための事前準備 | 川口典礼 コラム,43,病院・施設・ご自宅・警察署など場所別の遺体搬送の流れと料金、川口市での注意点を整理。火葬まで原則24時間必要なルール、病院から紹介される葬儀社の断り方、24時間搬送相談まで川口典礼が解説します。,97,遺体搬送の流れと料金｜川口市でスムーズに手続きするための事前準備,1,15,https://kawaguchitenrei.com/column/hansou/,,4,11,0,4713,148644
https://kawaguchitenrei.com/column/sougisya/,200,【川口市】葬儀社とは？川口典礼ができること|家族葬・一日葬・直葬の流れと選び方 | 川口典礼 コラム,50,葬儀社の役割と、川口典礼ができる搬送・安置・式場手配・火葬予約・当日運営・葬儀後サポートまでの実務を解説。見積トラブル予防のチェックポイントもまとめました。,78,【川口市】葬儀社とは？川口典礼ができること|家族葬・一日葬・直葬の流れと選び方,1,9,https://kawaguchitenrei.com/column/sougisya/,,4,11,0,5246,141031
https://kawaguchitenrei.com/column/sougidai/,200,川口市で安い葬儀を実現する方法|家族葬・一日葬・直葬と市の制度を上手に使う | 川口典礼 コラム,48,川口市で葬儀費用を抑える6つの方法を、葬儀形式の見直し、葬祭事業、葬祭費5万円、預貯金・香典の活用、不要オプション整理、見積比較まで川口典礼が解説します。,77,川口市で安い葬儀を実現する方法|家族葬・一日葬・直葬と市の制度を上手に使う,1,13,https://kawaguchitenrei.com/column/sougidai/,,4,16,0,7619,198937
https://kawaguchitenrei.com/column/hojokin/,200,葬儀の補助金はいくらもらえる|川口市で受け取れるお金・申請先・注意点まとめ | 川口典礼 コラム,48,川口市で利用できる葬儀関連の補助制度(葬祭費5万円、埋葬料5万円、葬祭扶助、川口市の葬祭事業)を整理。加入していた保険ごとに変わる制度と、申請先・必要書類のポイントを川口典礼が解説します。,94,葬儀の補助金はいくらもらえる|川口市で受け取れるお金・申請先・注意点まとめ,1,17,https://kawaguchitenrei.com/column/hojokin/,,4,12,0,7439,181661
https://kawaguchitenrei.com/column/mosyu/,200,川口市ではじめての葬儀を行う喪主様へ|事前準備と「決め方」がわかる完全ガイド | 川口典礼 コラム,49,川口市で初めて葬儀を行う喪主様に向けて、喪主の決め方、最初に決める5つ、火葬枠を基準とした日程の整理、喪主としての10の実務、よくある不安の解消法までを川口典礼が解説します。,87,川口市ではじめての葬儀を行う喪主様へ|事前準備と「決め方」がわかる完全ガイド,1,11,https://kawaguchitenrei.com/column/mosyu/,,4,11,0,5774,158532
https://kawaguchitenrei.com/column/sougi_flow/,200,葬儀・お葬式の流れとは？危篤から葬儀後の手続きまでをわかりやすく解説 | 川口典礼 コラム,45,危篤からご逝去、葬儀社への連絡、通夜・告別式、火葬、葬儀後の手続きまでを時系列で解説。葬儀形式の違いや費用の目安、宗教・宗派ごとの特徴も含め、川口典礼が分かりやすくまとめました。,89,葬儀・お葬式の流れとは？危篤から葬儀後の手続きまでをわかりやすく解説,1,11,https://kawaguchitenrei.com/column/sougi_flow/,,4,11,0,4302,172972
https://kawaguchitenrei.com/column/kazokusou/,200,家族葬を10人程度で行うと費用はいくらかかる？メリットや注意点も解説 | 川口典礼 コラム,45,10人程度の家族葬の費用の目安、内訳、費用を抑える方法、メリットと注意点を整理。家族葬と直葬・一日葬の違いもあわせて川口典礼が解説します。実際の金額は内容により変動するため、目安としてご活用ください。,100,家族葬を10人程度で行うと費用はいくらかかる？メリットや注意点も解説,1,14,https://kawaguchitenrei.com/column/kazokusou/,,4,11,0,3981,148301
https://kawaguchitenrei.com/column/Nofuneral/,200,「葬式をしない」という選択肢は本当にアリ？葬儀を望まない人が事前に準備すべきポイント | 川口典礼 コラム,53,「葬式をしない」選択肢について、法的義務(死亡届・火葬)と社会的配慮、生前の意思表示と葬儀社選定、直葬の流れ・メリット・デメリット、遺族側の注意点までを川口典礼が整理しました。,88,「葬式をしない」という選択肢は本当にアリ？葬儀を望まない人が事前に準備すべきポイント,1,10,https://kawaguchitenrei.com/column/Nofuneral/,,4,11,0,4188,147423
https://kawaguchitenrei.com/column/Byouinchou/,200,病院で死亡後すぐに直葬できる？川口市で火葬までの流れと注意点を解説 | 川口典礼 コラム,44,病院でご逝去後、直葬であっても法律で死亡後24時間以内の火葬は原則禁止。安置先の決定、死亡診断書の受領、火葬予約、川口市での直葬の流れと費用変動のポイントまで川口典礼が解説します。,90,病院で死亡後すぐに直葬できる？川口市で火葬までの流れと注意点を解説,1,14,https://kawaguchitenrei.com/column/Byouinchou/,,4,11,0,5728,163235
https://kawaguchitenrei.com/column/miaaou/,200,直葬と密葬の違いを徹底比較|費用・流れ・選び方(川口市) | 川口典礼 コラム,39,直葬(火葬式)と密葬の違いを、流れ・費用・向いているケースから比較表で整理。川口市めぐりの森を利用した日程設計や、揉めないための選び方チェックリストまで川口典礼が解説します。,87,直葬と密葬の違いを徹底比較|費用・流れ・選び方(川口市),1,16,https://kawaguchitenrei.com/column/miaaou/,,4,11,0,5389,163751
https://kawaguchitenrei.com/column/souzoku/,200,【2024年版】相続税や贈与税、税制改正で何が変わるのか？ | 川口典礼 コラム,40,2024年度の税制改正による相続税・贈与税の変更点(住宅取得等資金の贈与税非課税措置、財産債務調書制度、相続税と贈与税の一体化など)を整理。最新情報は税理士等の専門家にもご確認ください。,93,【2024年版】相続税や贈与税、税制改正で何が変わるのか？,1,11,https://kawaguchitenrei.com/column/souzoku/,,4,11,0,3824,139050
https://kawaguchitenrei.com/column/syuuha/,200,葬儀の宗派がわからない！迷ったときの解決策と選び方を解説 | 川口典礼 コラム,39,葬儀の宗派が決まらない場合の考え方を整理。実家や墓地に合わせる方法、代表的な宗派の特徴、無宗教葬という選択肢まで、川口典礼が宗旨・宗派を問わずご相談に対応します。,81,葬儀の宗派がわからない！迷ったときの解決策と選び方を解説,1,9,https://kawaguchitenrei.com/column/syuuha/,,4,11,0,3906,138099
https://kawaguchitenrei.com/column/yukan/,200,湯灌とは？意味・手順・マナーを詳しく解説 | 川口典礼 コラム,31,湯灌(ゆかん)は故人の体を清め、旅立ちの身支度を整える儀式です。意味や流れ、立ち会いのパターン、地域による違いまで川口典礼が解説。湯灌は必須ではなく、ご家族のご希望でお選びいただけます。,93,湯灌とは？意味・手順・マナーを詳しく解説,1,7,https://kawaguchitenrei.com/column/yukan/,,4,11,0,3650,126711
https://kawaguchitenrei.com/column/sousaihi/,200,葬儀後にもらえる「葬祭費」とは？支給条件・金額・申請方法を徹底解説 | 川口典礼 コラム,44,葬祭費は国民健康保険・後期高齢者医療制度の加入者が亡くなった場合の給付金。対象・金額の目安・申請先・期限・書類、直葬の場合の注意点を整理。最新情報は市区町村窓口でご確認ください。,89,葬儀後にもらえる「葬祭費」とは？支給条件・金額・申請方法を徹底解説,1,12,https://kawaguchitenrei.com/column/sousaihi/,,4,11,0,3812,134791
https://kawaguchitenrei.com/column/jitaku_sou/,200,自宅で行う家族葬とは？メリット・デメリット・マナーを徹底解説 | 川口典礼 コラム,41,自宅で行う家族葬(自宅葬)の特徴、葬儀社依頼と自前準備の違い、費用相場、メリット・デメリット、マナーや近隣配慮の注意点まで川口典礼が解説します。,72,自宅で行う家族葬とは？メリット・デメリット・マナーを徹底解説,1,7,https://kawaguchitenrei.com/column/jitaku_sou/,,4,11,0,3752,138400
https://kawaguchitenrei.com/column/shinsiki/,200,神式葬儀で失敗しない香典袋と参列マナー | 川口典礼 コラム,30,神道の葬儀(神葬祭)における玉串料の扱い方、不祝儀袋の選び方・書き方・包み方、服装や玉串奉奠などの作法、仏式との違いを一覧で整理。地域差は神職や葬儀社にご確認ください。,84,神式葬儀で失敗しない香典袋と参列マナー,1,10,https://kawaguchitenrei.com/column/shinsiki/,,4,11,0,3721,159847
https://kawaguchitenrei.com/column/fuhou/,200,訃報メールの書き方と返信マナー|送るとき・届いたときの対応を例文付きで紹介 | 川口典礼 コラム,48,訃報メールの書き方と返信マナーを、社内・社外・親族・友人向けの例文付きで整理。葬儀後に訃報を知った場合の対応や、よくある質問もまとめました。,70,訃報メールの書き方と返信マナー|送るとき・届いたときの対応を例文付きで紹介,1,12,https://kawaguchitenrei.com/column/fuhou/,,4,11,0,4757,156914
https://kawaguchitenrei.com/column/obon/,200,お盆とは？ご先祖さまの霊を迎え供養する日本の伝統行事をまるごと解説 | 川口典礼 コラム,44,お盆(盂蘭盆会)の意味と由来、地域ごとの期間、迎え火・送り火・提灯・精霊馬などの風習、4日間の過ごし方、盆踊りなどの地域行事までを整理。新盆(初盆)についても解説します。,85,お盆とは？ご先祖さまの霊を迎え供養する日本の伝統行事をまるごと解説,1,8,https://kawaguchitenrei.com/column/obon/,,4,13,0,3441,149030
https://kawaguchitenrei.com/column/jiyusou/,200,お坊さんを呼ばない家族葬は可能？無宗教・自由葬で「その人らしく」見送る手順と注意点 | 川口典礼 コラム,52,お坊さんを呼ばない家族葬(無宗教・自由葬)について、献花式の進行例、実務の流れ、費用の考え方、注意点、納骨や案内文の準備までを川口典礼が整理しました。,75,お坊さんを呼ばない家族葬は可能？無宗教・自由葬で「その人らしく」見送る手順と注意点,1,12,https://kawaguchitenrei.com/column/jiyusou/,,4,11,0,4279,139835
https://kawaguchitenrei.com/column/hiyou/,200,埼玉県の葬儀費用はいくら？最新相場・内訳と「納得度」の実態【2024–2025】 | 川口典礼 コラム,51,埼玉県の葬儀費用の最新相場と内訳(基本料金・飲食・返礼品・お布施)、全国平均との比較、見積と支払いのギャップを整理。川口典礼の総額表示方針もご紹介します。実際の金額は内容により変動します。,94,埼玉県の葬儀費用はいくら？最新相場・内訳と「納得度」の実態【2024–2025】,1,12,https://kawaguchitenrei.com/column/hiyou/,,4,11,0,3915,138501
https://kawaguchitenrei.com/column/syuukatu/,200,終活とは？「亡くなる時」だけでなく「亡くなるまで」を自分らしく整える準備 | 川口典礼 コラム,47,終活は“亡くなる時”の準備だけでなく、自分らしく生きるための活動。エンディングノートに書くこと、身の回り・デジタル・お金の整理、家族との話し合いまで川口典礼が整理しました。,86,終活とは？「亡くなる時」だけでなく「亡くなるまで」を自分らしく整える準備,1,8,https://kawaguchitenrei.com/column/syuukatu/,,4,11,0,4232,135260
https://kawaguchitenrei.com/column/seshu-moshu/,200,施主と喪主の違いとは？葬儀における役割・決め方・よくある悩みをわかりやすく解説 | 川口典礼 コラム,50,喪主と施主の違い、それぞれの役割、決め方の手順、喪主挨拶の基本、よくあるFAQまで整理。現代は兼任が一般的ですが、状況によって分ける選択肢もあります。川口典礼が解説します。,86,施主と喪主の違いとは？葬儀における役割・決め方・よくある悩みをわかりやすく解説,1,12,https://kawaguchitenrei.com/column/seshu-moshu/,,4,11,0,5183,161446
https://kawaguchitenrei.com/column/chokusou-fukusou/,200,直葬に参列するときの服装は？マナー・平服の目安・NG例を整理 | 川口典礼 コラム,41,直葬(火葬式)に参列するときの服装マナーを、準喪服の基本、平服の目安、避けたいNG例まで整理。地域・宗派・家族の意向で表現は変わるため、目安としてご活用ください。,81,直葬に参列するときの服装は？マナー・平服の目安・NG例を整理,1,12,https://kawaguchitenrei.com/column/chokusou-fukusou/,,4,11,0,4531,156540
https://kawaguchitenrei.com/column/ichinichi-sou/,200,「一日葬」を選ぶ人が増加中？川口市で家族葬との違い・流れ・注意点をわかりやすく解説 | 川口典礼 コラム,52,通夜を行わず1日で告別式と火葬まで進める「一日葬」について、家族葬との違い、川口市での流れ、メリット・注意点を整理。菩提寺の理解や当日進行の慌ただしさにも触れています。,84,「一日葬」を選ぶ人が増加中？川口市で家族葬との違い・流れ・注意点をわかりやすく解説,1,14,https://kawaguchitenrei.com/column/ichinichi-sou/,,4,11,0,5214,160213
https://kawaguchitenrei.com/column/bukkyou-shuha-13/,200,13宗派56派の宗祖・教え・教典・唱名・焼香の目安|川口市の葬儀で困らない早見表 | 川口典礼 コラム,51,仏教13宗派(分派含め56派)の宗祖・本尊・教典・唱名・焼香の目安を早見表で整理。宗派が分からない場合の対応、日程の優先順位まで川口典礼が解説。宗旨・宗派問わずご相談に対応します。,90,13宗派56派の宗祖・教え・教典・唱名・焼香の目安|川口市の葬儀で困らない早見表,1,9,https://kawaguchitenrei.com/column/bukkyou-shuha-13/,,4,13,0,4689,168115
https://kawaguchitenrei.com/column/butumetu/,200,葬式は仏滅の日だとダメ？六曜の意味と日程の決め方 | 川口典礼 コラム,35,「仏滅に葬儀をして大丈夫？」「友引はどうする？」六曜の意味と、川口市での実務的な日程の決め方(火葬場予約優先)を川口典礼が解説。地域慣習や親族の意向も尊重して決めましょう。,86,葬式は仏滅の日だとダメ？六曜の意味と日程の決め方,1,9,https://kawaguchitenrei.com/column/butumetu/,,4,11,0,4526,141344
https://kawaguchitenrei.com/column/fukusouhin/,200,副葬品にして良いもの・できないものは？選び方のポイントをご紹介 | 川口典礼 コラム,42,副葬品(棺へ納める品)の選び方を、安全に燃えるかの基準、向くもの・避けたいもの、OKに見えてNGな例、代案まで整理。最終判断は火葬場の指示に従う必要があります。川口典礼が解説します。,91,副葬品にして良いもの・できないものは？選び方のポイントをご紹介,1,13,https://kawaguchitenrei.com/column/fukusouhin/,,4,11,0,5327,153488
https://kawaguchitenrei.com/column/mushukyo-sou/,200,無宗教葬とは？選ばれる理由・進行モデル・費用の考え方 | 川口典礼 コラム,37,"無宗教葬の特徴・選ばれる理由・進行モデル（家族葬20名想定）・費用（家族葬528,000円／一日葬396,000円・税込）・葬儀後の供養と納骨・事前準備までを川口典礼が整理します。",90,無宗教葬とは？選ばれる理由・進行モデル・費用の考え方,1,12,https://kawaguchitenrei.com/column/mushukyo-sou/,,4,11,0,3800,141270
https://kawaguchitenrei.com/column/jitakusou-merit/,200,我が家で葬儀を行う「自宅葬」とは？メリット・注意点・費用の目安（川口市） | 川口典礼 コラム,47,"自宅葬（我が家で葬儀）の3パターン、メリット、マンション・搬出・近隣配慮の注意点、流れ、費用の考え方、川口市の葬祭事業（市民葬：通夜・告別式等231,000円・税込／火葬のみ143,000円・税込）との関係まで川口典礼が整理。",113,我が家で葬儀を行う「自宅葬」とは？メリット・注意点・費用の目安（川口市）,1,12,https://kawaguchitenrei.com/column/jitakusou-merit/,,4,11,0,5181,156409
https://kawaguchitenrei.com/column/sousai-fujo/,200,生活保護受給者の火葬・葬儀｜葬祭扶助の対象・金額の目安・申請の流れ（川口市） | 川口典礼 コラム,49,葬祭扶助の対象範囲（火葬中心）、12歳以上／12歳未満の上限金額目安（級地差あり）、申請順序（葬儀の前に福祉事務所→葬儀社）、川口市の葬祭費5万円・協会けんぽ埋葬料5万円との関係まで川口典礼が整理。,99,生活保護受給者の火葬・葬儀｜葬祭扶助の対象・金額の目安・申請の流れ（川口市）,1,14,https://kawaguchitenrei.com/column/sousai-fujo/,,4,11,0,6391,166882
https://kawaguchitenrei.com/column/kenan/,200,死体検案書の発行費用は3〜10万円｜誰が負担する？保険適用や補助制度はある？ | 川口典礼 コラム,49,死体検案書の発行費用は3〜10万円。検視・検案・解剖の内訳、司法解剖は国負担・その他は原則遺族負担、川口市では補助制度なしの旨、提出前のコピー準備まで川口典礼が解説。,83,死体検案書の発行費用は3〜10万円｜誰が負担する？保険適用や補助制度はある？,1,12,https://kawaguchitenrei.com/column/kenan/,,4,11,0,4403,137941
https://kawaguchitenrei.com/column/kenshi-nagare/,200,検視の流れ｜遺体が警察に安置されたら家族がやるべきこと（川口市・めぐりの森利用を想定） | 川口典礼 コラム,54,病院以外で亡くなられた場合の検視の流れ・期間（半日〜数日以上）・費用（検視は無料／死体検案書・搬送・安置は別途）・検視中にやるべきこと（葬儀社選び・安置先確保）まで、川口市・めぐりの森利用想定で川口典礼が整理。,105,検視の流れ｜遺体が警察に安置されたら家族がやるべきこと（川口市・めぐりの森利用を想定）,1,15,https://kawaguchitenrei.com/column/kenshi-nagare/,,4,11,0,5849,169006
https://kawaguchitenrei.com/column/2026s_sougi/,200,2026年1月の年末年始は火葬場が4日間休場｜川口市で家族葬を考える方へ | 川口典礼 コラム,47,2026年は1月1日〜3日の年始休場＋1月4日が友引で、川口市のめぐりの森は1月1日〜4日まで火葬不可。年明けの混雑予測、安置環境の重要性、自社安置室・面会対応を備えた川口メモリアルホールの体制まで川口典礼が解説。,107,2026年1月の年末年始は火葬場が4日間休場｜川口市で家族葬を考える方へ,1,10,https://kawaguchitenrei.com/column/2026s_sougi/,,4,13,0,3909,142053
https://kawaguchitenrei.com/column/nenmastu/,200,年末年始の葬儀で困らないために｜手続き・日程・マナーの完全ガイド | 川口典礼 コラム,43,年末年始の葬儀の進め方を、葬儀社・役所・火葬場の稼働状況、三が日を避ける理由、スケジュールの組み方、増えやすい費用、訃報連絡・寒中見舞い・喪中マナーまで、川口市（めぐりの森）の実務感に寄せて川口典礼が整理。,103,年末年始の葬儀で困らないために｜手続き・日程・マナーの完全ガイド,1,11,https://kawaguchitenrei.com/column/nenmastu/,,4,11,0,4662,145297
https://kawaguchitenrei.com/column/sougi_nattoku/,200,葬儀費用の納得度とは？後悔しない葬儀社選びと見積もりのチェックポイント | 川口典礼 コラム,46,葬儀費用に納得した人は73.3%・見積もりと支払額が違った人は34.5%（平均＋19.5万円）の調査結果をもとに、納得度を分ける要因、見積もりチェックリスト、川口市で費用と満足度の両方を高めるコツを川口典礼が整理。,107,葬儀費用の納得度とは？後悔しない葬儀社選びと見積もりのチェックポイント,1,8,https://kawaguchitenrei.com/column/sougi_nattoku/,,4,11,0,4178,141511
https://kawaguchitenrei.com/column/shibou-todoke/,200,死亡届の提出方法とは？必要書類・提出期限・葬儀前後の流れを解説 | 川口典礼 コラム,42,死亡届の提出期限（7日以内）・必要書類・届出人・提出先・火葬許可証との関係を、川口市での実務に沿って整理。葬儀社がサポートできる範囲も川口典礼がわかりやすく解説します。,84,死亡届の提出方法とは？必要書類・提出期限・葬儀前後の流れを解説,1,13,https://kawaguchitenrei.com/column/shibou-todoke/,,4,13,0,4511,148224
https://kawaguchitenrei.com/column/yujinso-sokagakkai/,200,創価学会の友人葬とは？一般的な葬儀との違いと参列時の注意点 | 川口典礼 コラム,40,創価学会の友人葬について、僧侶を呼ばない形式の特徴、一般的な仏式葬儀との違い、葬儀の流れ、香典・供花の考え方、参列時のマナーを川口典礼が整理。地域やご家族の意向で細部が異なるため、一般的な目安としてご覧ください。,106,創価学会の友人葬とは？一般的な葬儀との違いと参列時の注意点,1,11,https://kawaguchitenrei.com/column/yujinso-sokagakkai/,,4,13,0,4204,156120
